Age,Annual_Income,Loan_Amount,Credit_Score,Employment_Years,Debt_to_Income_Ratio,Loan_Term_Months,Num_Credit_Lines,Home_Ownership,Loan_Purpose,Marital_Status,Education,Has_CoSigner,Previous_Defaults,Default
28,78106.85,12656.17,850,1.1,0.041,24,3,Mortgage,Business,Single,PhD,0,1,0
28,59735.8,70412.52,454,0.1,0.37,36,7,Rent,Medical,Divorced,High School,0,0,0
44,41926.0,8282.88,773,2.0,0.541,24,6,Mortgage,Home Improvement,Married,Master,1,0,0
39,32925.59,10375.88,614,0.2,0.496,36,3,Own,Medical,Married,High School,1,1,0
40,43282.91,10131.99,504,8.8,0.335,12,1,Rent,Medical,Single,Bachelor,0,0,0
30,57357.84,12665.9,602,3.4,0.438,36,7,Rent,Medical,Married,High School,1,0,0
37,41854.66,10613.61,674,5.1,0.395,36,5,Own,Debt Consolidation,Single,High School,1,1,1
28,57363.84,4990.21,743,2.7,0.41,24,6,Rent,Education,Divorced,Master,0,0,0
50,61057.73,9112.63,804,2.1,0.458,12,5,Mortgage,Auto,Married,Master,0,0,0
52,74353.77,12477.29,777,1.3,0.137,48,4,Mortgage,Auto,Single,Master,1,0,0
21,93097.02,31571.2,563,7.4,0.281,36,5,Rent,Debt Consolidation,Married,High School,1,0,0
28,50970.57,62415.59,751,5.9,0.723,48,12,Own,Medical,Married,Master,0,1,0
22,25491.79,34024.35,685,2.2,0.255,48,1,Mortgage,Auto,Single,High School,0,0,0
32,41251.71,7763.86,591,1.9,0.306,24,1,Own,Auto,Married,Bachelor,1,0,0
38,50112.78,8208.56,630,0.0,0.202,36,5,Rent,Auto,Divorced,High School,0,0,0
22,19577.1,11949.8,586,0.3,0.528,48,0,Rent,Medical,Single,Master,1,1,1
28,98157.86,46592.33,653,4.9,0.174,36,5,Own,Medical,Single,Bachelor,0,0,0
27,52637.76,11898.92,584,3.6,0.303,60,4,Own,Auto,Married,Bachelor,1,1,0
42,59318.49,5275.06,557,2.9,0.037,36,3,Rent,Business,Married,Bachelor,1,0,1
40,97028.81,9406.69,693,8.8,0.095,48,4,Rent,Home Improvement,Divorced,Bachelor,0,1,0
31,35772.28,22695.89,706,3.5,0.774,48,2,Rent,Home Improvement,Single,Bachelor,0,0,1
42,65317.87,21654.28,633,2.4,0.411,24,3,Rent,Medical,Married,Bachelor,0,1,0
33,46400.61,11612.63,773,0.9,0.197,36,3,Mortgage,Business,Single,Master,1,0,0
36,44710.18,21555.59,626,8.6,0.147,12,3,Rent,Education,Married,High School,1,0,0
60,33319.69,2721.07,622,4.3,0.327,24,5,Rent,Business,Single,Master,1,0,0
56,112735.72,14366.87,709,0.5,0.456,24,3,Own,Business,Single,Master,0,0,0
24,40629.51,24403.45,638,5.2,0.051,36,0,Rent,Debt Consolidation,Married,Master,0,0,0
49,69545.2,7457.65,657,2.8,0.226,48,6,Rent,Debt Consolidation,Married,Master,0,0,0
49,19196.75,7439.53,423,8.3,0.152,24,2,Own,Auto,Single,PhD,0,0,0
26,88432.45,3617.31,651,12.6,0.477,48,3,Rent,Business,Single,High School,0,0,0
49,82959.31,40657.02,485,4.6,0.096,24,8,Mortgage,Home Improvement,Single,Master,0,1,0
58,51468.08,8069.87,540,6.6,0.193,24,2,Rent,Education,Married,Master,0,0,0
26,43762.33,15815.26,529,0.3,0.121,60,3,Rent,Debt Consolidation,Married,Bachelor,1,0,0
28,59874.14,20388.82,556,4.1,0.235,12,4,Rent,Medical,Single,Bachelor,0,0,0
52,153951.87,38501.31,600,7.0,0.045,24,2,Own,Medical,Single,Master,1,0,0
43,20300.11,11995.32,606,3.4,0.295,24,2,Rent,Business,Divorced,High School,0,0,0
46,72476.21,9158.15,709,4.5,0.206,24,5,Mortgage,Education,Married,Bachelor,1,0,0
44,31076.01,15080.34,670,11.5,0.164,36,2,Rent,Education,Single,PhD,0,0,0
44,48535.02,32822.06,478,1.1,0.157,24,6,Mortgage,Auto,Single,Bachelor,1,0,0
24,43306.58,11859.44,657,0.5,0.174,36,4,Mortgage,Business,Single,High School,0,0,1
52,39570.57,6847.18,678,5.9,0.169,36,4,Own,Medical,Single,PhD,0,0,0
54,48764.97,4543.58,620,8.7,0.241,48,4,Mortgage,Medical,Married,Master,1,0,1
37,27803.42,5682.19,644,9.5,0.226,60,5,Mortgage,Auto,Single,Master,0,0,0
39,82009.49,24466.84,667,5.1,0.052,24,2,Mortgage,Debt Consolidation,Divorced,Master,0,0,0
21,19988.82,10673.96,718,9.0,0.1,36,4,Rent,Auto,Single,Bachelor,1,0,0
46,64207.95,8731.87,508,6.0,0.08,36,2,Rent,Home Improvement,Single,Master,1,0,0
46,41636.48,8093.55,628,0.5,0.113,12,4,Mortgage,Education,Single,Bachelor,0,0,0
39,27297.15,14179.21,785,7.2,0.408,48,1,Rent,Medical,Married,Bachelor,0,1,0
53,54240.96,11298.0,777,1.0,0.175,48,3,Own,Home Improvement,Divorced,High School,0,0,0
35,22505.71,11034.78,726,1.3,0.301,12,2,Mortgage,Medical,Divorced,Bachelor,0,1,0
46,50003.93,34355.82,698,2.5,0.234,24,6,Rent,Medical,Single,High School,1,0,0
27,24066.15,39207.03,798,1.9,0.023,36,6,Own,Business,Married,Bachelor,0,0,0
39,61736.84,4328.54,822,1.9,0.099,48,9,Own,Medical,Married,Bachelor,0,1,0
37,30878.68,16803.04,638,0.9,0.201,48,6,Own,Education,Single,Bachelor,0,0,0
42,39124.45,7755.8,562,1.7,0.089,36,4,Rent,Medical,Single,Master,0,0,0
35,56782.0,11228.65,625,0.1,0.113,24,3,Mortgage,Medical,Single,Bachelor,0,0,0
38,33313.86,16589.0,850,3.2,0.299,36,9,Mortgage,Medical,Single,High School,0,1,0
49,47620.47,11511.43,508,7.3,0.453,48,5,Mortgage,Business,Married,Master,1,0,0
34,22996.21,15698.52,607,9.9,0.26,36,7,Mortgage,Business,Married,High School,1,0,0
21,67200.62,21398.57,522,8.6,0.367,24,3,Rent,Education,Single,Master,0,0,0
60,118474.96,16419.15,661,2.7,0.192,12,4,Rent,Education,Divorced,Master,0,0,0
56,198016.26,8494.84,541,,0.338,36,6,Own,Home Improvement,Married,PhD,0,2,0
24,51307.08,8600.37,640,1.7,0.195,24,1,Mortgage,Home Improvement,Married,High School,0,0,0
48,72700.39,4876.61,474,0.3,0.584,48,5,Own,Education,Married,Bachelor,0,0,0
33,20124.38,7348.53,705,5.6,0.126,24,7,Mortgage,Home Improvement,Married,High School,1,1,0
43,103919.01,52756.79,760,5.2,0.276,60,3,Mortgage,Auto,Single,Bachelor,0,0,1
43,72266.38,7674.03,615,8.1,0.411,48,1,Rent,Business,Divorced,High School,0,2,1
37,38485.36,5794.33,637,4.8,0.153,36,8,Rent,Education,Single,Master,0,1,0
30,90997.78,16713.12,635,0.9,0.297,48,7,Mortgage,Business,Divorced,High School,1,0,0
31,43163.99,12366.48,666,9.6,0.437,24,1,Mortgage,Debt Consolidation,Single,High School,1,0,0
29,38987.15,11650.27,646,4.9,0.306,24,3,Mortgage,Debt Consolidation,Single,High School,0,0,0
30,62172.46,35822.53,719,8.2,0.124,60,8,Rent,Debt Consolidation,Married,Master,0,0,0
39,28805.53,19621.65,760,7.4,0.159,36,5,Mortgage,Education,Married,Bachelor,0,0,1
31,81700.25,9218.84,576,1.8,0.312,12,3,Rent,Home Improvement,Married,High School,0,1,0
48,28911.8,9925.54,622,0.4,0.322,36,1,Rent,Medical,Married,Bachelor,0,0,0
57,28997.72,9397.41,731,1.0,0.33,24,6,Rent,Auto,Married,Master,1,0,0
33,31105.97,24644.71,522,0.5,0.639,24,4,Rent,Business,Single,Bachelor,0,0,1
42,71664.45,10767.6,472,1.4,0.48,12,5,Mortgage,Home Improvement,Married,Bachelor,0,2,1
45,36012.17,3807.75,670,3.1,0.048,24,7,Rent,Auto,Married,Bachelor,0,0,0
45,24984.28,12915.41,694,,0.164,48,5,Mortgage,Business,Single,Bachelor,1,0,0
40,36212.51,4555.46,584,10.3,0.312,48,5,Rent,Education,Single,High School,0,0,0
48,48241.69,61633.54,597,6.3,0.275,36,4,Rent,Auto,Married,High School,0,1,1
45,27160.36,6795.61,581,0.1,0.066,36,2,Rent,Auto,Single,Master,0,0,0
25,27561.07,11928.61,571,2.1,0.173,12,2,Rent,Business,Divorced,Bachelor,1,1,0
50,140877.81,16006.37,712,5.7,0.434,12,4,Own,Auto,Married,High School,1,0,0
50,31879.46,10915.5,543,0.7,0.053,36,3,Mortgage,Debt Consolidation,Single,Bachelor,1,1,0
30,41709.28,10905.02,626,8.1,0.039,48,4,Mortgage,Debt Consolidation,Divorced,Master,0,0,0
40,40797.72,17948.81,568,12.3,0.384,12,4,Own,Education,Divorced,Bachelor,1,0,0
48,39708.54,38884.51,519,2.2,0.044,36,2,Rent,Auto,Married,High School,0,1,1
37,66881.21,22862.57,728,6.1,0.501,60,4,Mortgage,Home Improvement,Single,Master,0,1,0
52,78752.99,37607.54,603,0.8,0.302,48,9,Rent,Medical,Married,Master,0,0,1
68,42067.16,6421.24,666,5.9,0.186,24,3,Rent,Education,Married,Master,0,1,0
30,26416.94,16683.14,514,0.1,0.202,24,5,Mortgage,Business,Married,Bachelor,0,0,0
23,92708.93,14893.38,583,0.8,0.379,60,4,Rent,Home Improvement,Married,Bachelor,0,0,0
43,46738.78,17081.72,718,6.2,0.23,24,8,Rent,Education,Single,Bachelor,0,1,1
48,116443.44,35009.07,850,6.2,0.255,36,3,Mortgage,Medical,Single,High School,1,0,0
37,15949.89,11446.6,472,5.1,0.411,36,5,Rent,Business,Married,Master,1,0,0
57,54051.99,10058.24,631,3.2,0.56,36,3,Mortgage,Medical,Divorced,Bachelor,0,0,1
23,127938.27,19414.71,687,5.6,0.176,24,1,Own,Education,Single,Master,0,1,0
48,41083.75,3847.8,594,,0.133,48,0,Rent,Business,Married,Master,0,1,0
32,43794.05,11318.61,726,17.0,0.654,24,8,Rent,Debt Consolidation,Single,High School,0,0,0
60,56826.38,12161.88,571,11.0,0.065,48,2,Mortgage,Home Improvement,Married,Bachelor,0,0,0
63,37071.44,7014.6,663,7.9,0.146,36,2,Rent,Medical,Single,Bachelor,0,0,0
30,41938.69,27999.48,603,5.9,0.069,24,3,Mortgage,Debt Consolidation,Married,Bachelor,1,0,0
33,41402.33,6351.41,759,4.3,0.305,48,9,Mortgage,Home Improvement,Married,Master,0,2,0
50,35821.0,12147.62,589,0.6,0.305,60,2,Mortgage,Auto,Single,PhD,1,0,0
35,90619.82,16402.84,618,0.9,0.175,60,2,Rent,Home Improvement,Married,Master,0,0,0
39,61730.85,34455.23,735,8.6,0.564,12,3,Mortgage,Home Improvement,Married,High School,1,1,0
40,55565.3,13261.37,557,8.1,0.238,36,2,Mortgage,Debt Consolidation,Married,Master,0,0,0
21,73444.52,25727.29,656,4.8,0.392,48,4,Own,Debt Consolidation,Married,Bachelor,0,0,0
39,42951.3,21816.39,485,2.9,0.307,36,2,Mortgage,Education,Divorced,Bachelor,0,0,0
31,33286.2,14565.64,552,0.1,0.178,48,2,Mortgage,Medical,Single,High School,0,0,0
34,36267.88,6231.3,684,2.0,0.39,60,5,Own,Medical,Divorced,Master,0,0,0
57,49064.52,4894.14,560,2.7,0.493,36,6,Mortgage,Auto,Single,Bachelor,0,0,1
24,28865.26,14393.81,600,3.3,0.14,48,5,Rent,Debt Consolidation,Single,Master,0,0,0
49,38172.46,9137.23,694,13.2,0.294,12,2,Mortgage,Education,Divorced,High School,1,1,0
36,37871.03,25424.86,597,0.6,0.16,60,4,Mortgage,Debt Consolidation,Married,High School,0,0,0
36,141814.92,22518.66,724,3.7,0.115,48,5,Rent,Home Improvement,Single,Master,0,0,0
49,15000.0,11740.18,669,2.3,0.188,36,7,Rent,Home Improvement,Married,Master,0,1,0
44,44810.16,5940.81,689,23.1,0.448,48,6,Own,Education,Single,High School,1,1,0
46,116174.3,19101.36,761,9.9,0.547,48,5,Rent,Auto,Single,Bachelor,0,1,0
51,52100.1,6551.41,678,2.9,0.644,36,7,Own,Home Improvement,Single,High School,0,0,0
36,71446.82,7856.33,788,40.0,0.286,60,4,Own,Home Improvement,Single,High School,0,0,0
32,51529.68,6730.53,732,3.6,0.468,24,3,Own,Medical,Married,Bachelor,1,0,0
26,35113.23,12125.3,602,0.9,0.197,60,3,Mortgage,Auto,Married,PhD,1,1,0
30,15979.18,30307.02,766,4.1,0.193,24,6,Mortgage,Medical,Married,Bachelor,1,0,0
70,54324.35,13312.67,673,1.3,0.488,36,5,Rent,Education,Single,Bachelor,0,1,0
54,33262.86,9796.17,614,5.1,0.307,24,6,Own,Auto,Married,High School,1,1,0
23,32854.12,4591.99,675,13.9,0.577,24,2,Own,Medical,Divorced,High School,0,0,1
24,38196.78,19662.87,750,7.7,0.057,48,3,Mortgage,Medical,Divorced,High School,0,0,0
45,117293.04,7736.59,690,1.6,0.502,12,6,Mortgage,Auto,Married,High School,0,0,0
46,163148.93,14505.2,814,1.8,0.236,60,3,Own,Home Improvement,Single,High School,1,0,0
46,54644.51,10425.89,747,0.4,0.37,24,3,Rent,Business,Single,Master,0,1,1
36,38855.95,24021.97,697,1.7,0.274,24,1,Rent,Debt Consolidation,Married,Bachelor,0,0,0
38,27211.28,11967.32,557,0.5,0.321,60,3,Mortgage,Auto,Married,High School,0,0,0
43,61961.6,12819.87,633,3.5,0.336,48,0,Mortgage,Business,Divorced,Bachelor,0,0,0
41,119545.56,18770.15,656,6.2,0.398,48,4,Mortgage,Medical,Married,Master,1,1,0
21,43318.27,58387.56,712,7.0,0.164,24,2,Mortgage,Education,Married,Bachelor,0,1,1
37,15000.0,24882.32,707,0.3,0.089,48,4,Mortgage,Home Improvement,Single,High School,0,1,1
29,68529.86,12556.27,665,2.1,0.443,36,2,Mortgage,Medical,Single,Bachelor,1,0,0
42,80233.78,13389.67,660,1.7,0.214,60,3,Mortgage,Auto,Single,Master,0,0,0
70,22182.9,9252.03,714,0.6,0.086,48,5,Mortgage,Business,Married,High School,0,0,0
44,53543.09,6870.57,572,2.3,0.11,48,8,Rent,Medical,Single,Bachelor,1,2,1
36,61427.51,9073.15,802,1.8,0.263,48,3,Mortgage,Home Improvement,Single,Bachelor,0,0,0
51,47261.27,7781.43,465,5.0,0.238,36,5,Own,Education,Divorced,Bachelor,0,0,0
45,33011.61,21106.95,780,10.7,0.064,48,2,Own,Auto,Married,Bachelor,0,0,0
45,81468.25,6311.72,645,3.0,0.338,36,5,Mortgage,Auto,Married,Bachelor,0,0,0
47,40067.07,33970.49,740,6.9,0.118,12,3,Rent,Medical,Divorced,High School,1,0,0
64,23327.94,22616.44,682,0.8,0.017,36,5,Mortgage,Home Improvement,Single,Bachelor,0,0,0
26,17593.11,13552.84,681,11.3,0.109,36,3,Own,Auto,Single,Bachelor,0,0,0
45,92081.08,13362.71,699,0.8,0.099,48,10,Own,Auto,Single,Master,0,0,0
28,66724.8,9044.42,722,1.1,0.152,36,7,Mortgage,Medical,Divorced,Master,0,0,0
46,51225.19,16140.05,620,0.6,0.141,48,3,Rent,Business,Divorced,Master,0,0,0
28,39334.71,28614.38,743,1.9,0.16,48,2,Rent,Debt Consolidation,Married,Master,0,0,0
34,37627.89,8166.46,552,4.0,0.434,36,7,Own,Home Improvement,Married,High School,1,0,0
36,28627.75,4567.06,649,22.1,0.424,24,3,Rent,Education,Divorced,Bachelor,0,0,1
51,39508.54,21856.48,725,7.9,0.239,12,1,Own,Education,Single,Master,0,0,0
51,16982.8,16765.13,739,,0.399,24,6,Rent,Auto,Married,Bachelor,1,1,0
25,33927.06,6098.88,691,4.3,0.321,12,2,Rent,Auto,Married,Master,0,0,1
40,41962.48,7995.44,614,4.9,0.274,24,3,Own,Auto,Married,PhD,1,0,0
31,66498.86,7321.91,730,8.7,0.29,48,4,Own,Business,Married,High School,0,0,0
24,48051.89,8045.17,589,6.7,0.189,24,7,Own,Education,Divorced,PhD,0,0,0
37,72945.04,10651.14,807,4.2,0.426,12,3,Mortgage,Debt Consolidation,Single,High School,0,1,0
36,96236.84,11085.76,642,5.5,0.15,60,3,Own,Medical,Married,Master,0,0,0
69,83206.86,8471.34,511,6.9,0.226,60,2,Mortgage,Home Improvement,Married,High School,1,0,0
45,62022.65,7857.98,542,0.7,0.487,48,4,Mortgage,Business,Single,Master,0,0,0
23,49312.42,11382.71,653,1.1,0.216,24,5,Mortgage,Auto,Divorced,Master,1,3,0
33,30019.61,15023.7,662,5.8,0.104,48,4,Mortgage,Education,Married,Master,0,1,0
52,70967.13,10706.35,827,9.5,0.408,36,4,Rent,Education,Single,Bachelor,0,0,1
65,113535.82,30063.49,556,2.6,0.283,24,4,Own,Education,Married,High School,0,0,0
21,58165.81,19065.99,653,19.5,0.195,36,4,Rent,Debt Consolidation,Divorced,Master,1,0,0
21,127852.12,4387.03,554,1.2,0.366,12,8,Mortgage,Debt Consolidation,Divorced,Bachelor,0,0,0
62,22861.61,19275.87,605,2.7,0.497,60,5,Rent,Debt Consolidation,Single,High School,1,0,0
44,27526.88,20412.05,801,2.4,0.317,48,3,Mortgage,Medical,Divorced,Bachelor,0,1,0
29,75177.01,9854.52,547,13.3,0.35,24,6,Own,Home Improvement,Single,High School,0,0,0
46,55946.16,4690.82,702,1.7,0.514,36,10,Rent,Auto,Single,Master,1,0,1
21,94550.66,13435.38,685,3.2,0.544,36,4,Rent,Business,Married,Master,0,0,1
40,48643.05,13287.83,647,1.0,0.159,60,4,Rent,Business,Married,Master,0,0,0
43,31761.57,6092.71,696,3.7,0.046,36,3,Mortgage,Education,Married,High School,1,0,0
51,44055.41,4837.47,545,9.7,0.241,12,7,Mortgage,Business,Single,Bachelor,0,0,1
27,22780.45,12565.53,799,1.8,0.191,24,1,Mortgage,Business,Married,High School,0,2,0
41,27881.11,11348.56,823,8.3,0.245,24,0,Rent,Auto,Single,Master,1,0,0
28,79715.71,9975.77,654,12.1,0.327,60,5,Mortgage,Home Improvement,Married,Master,0,0,0
43,75840.95,12602.02,850,0.4,0.399,60,2,Mortgage,Auto,Single,Master,0,0,0
29,,6173.72,614,7.1,0.1,36,4,Mortgage,Business,Single,Master,0,0,0
35,20732.57,9853.93,686,1.5,0.441,12,4,Rent,Home Improvement,Married,Bachelor,0,0,0
28,40978.31,19405.8,778,1.0,0.368,36,3,Mortgage,Medical,Married,Bachelor,0,0,0
47,26568.99,10456.94,608,4.6,0.268,48,5,Rent,Home Improvement,Married,Bachelor,1,0,0
50,88279.8,4144.84,525,6.1,0.104,24,6,Mortgage,Medical,Married,Master,0,0,0
37,36612.28,9596.13,504,2.5,0.214,36,4,Mortgage,Auto,Single,Bachelor,1,1,0
40,28484.81,6316.3,835,,0.296,24,5,Mortgage,Medical,Single,Master,0,0,0
22,49756.58,803604.3340529562,602,12.0,0.068,36,6,Rent,Medical,Married,Bachelor,0,0,1
36,35593.66,16700.37,633,6.6,0.396,48,3,Mortgage,Home Improvement,Single,Master,0,0,0
39,102936.95,4183.31,549,1.6,0.479,36,2,Mortgage,Education,Single,Bachelor,0,0,0
70,33948.32,22727.0,735,3.4,0.298,36,2,Rent,Auto,Married,High School,0,0,1
26,24352.4,6133.19,579,0.1,0.233,48,3,Mortgage,Home Improvement,Married,Master,0,0,0
57,16706.33,39792.26,605,2.1,0.347,48,2,Rent,Debt Consolidation,Single,Bachelor,0,0,0
51,48271.99,12911.28,676,3.7,0.38,24,7,Mortgage,Medical,Single,Master,1,1,0
43,37013.39,5583.24,554,3.6,0.665,36,3,Mortgage,Home Improvement,Married,Bachelor,0,2,1
61,23993.73,6006.57,633,1.2,0.235,48,2,Own,Auto,Single,Bachelor,1,1,0
44,88841.86,17045.93,776,7.5,0.199,36,6,Rent,Home Improvement,Married,PhD,1,1,0
44,68433.83,10158.74,688,1.8,0.245,48,2,Own,Debt Consolidation,Married,Master,1,0,0
39,48334.03,12485.74,661,4.3,0.237,36,5,Mortgage,Medical,Single,High School,0,0,0
54,96970.6,41313.56,669,1.6,0.104,12,2,Rent,Debt Consolidation,Divorced,PhD,0,0,0
53,68272.89,8188.85,614,2.8,0.215,24,3,Mortgage,Debt Consolidation,Single,PhD,1,0,0
32,32486.25,13932.42,829,,0.243,36,2,Own,Medical,Married,High School,0,0,0
24,29155.24,36094.33,576,5.0,0.419,36,4,Rent,Education,Single,PhD,1,0,0
37,73790.91,16144.9,668,2.8,0.076,60,2,Own,Debt Consolidation,Married,Bachelor,0,0,0
30,59765.48,4338.91,660,0.1,0.383,36,3,Own,Medical,Single,High School,0,1,0
39,53363.05,19030.01,740,,0.602,48,3,Own,Medical,Married,PhD,0,0,0
54,32104.49,5918.85,749,3.2,0.257,48,3,Mortgage,Business,Single,High School,0,1,0
34,66434.63,35766.44,647,1.0,0.139,36,3,Rent,Auto,Single,Bachelor,0,0,0
39,33598.97,7510.01,676,4.4,0.476,48,6,Rent,Education,Married,Master,1,0,0
40,46583.73,100000.0,679,2.6,0.285,48,5,Rent,Home Improvement,Married,Master,1,0,0
50,101060.24,37315.47,445,5.3,0.424,36,0,Rent,Home Improvement,Single,High School,0,0,0
21,35227.52,7649.31,506,15.2,0.208,12,4,Rent,Auto,Single,Bachelor,1,1,1
32,22325.96,13548.21,595,3.8,0.482,60,4,Rent,Debt Consolidation,Single,High School,0,0,0
42,28961.61,22641.75,599,7.7,0.311,48,6,Rent,Auto,Married,High School,0,0,0
54,80591.58,23122.52,542,7.0,0.394,48,13,Mortgage,Education,Divorced,Master,0,0,1
34,55679.4,18208.35,717,12.7,0.262,48,2,Own,Medical,Single,Master,0,0,0
21,45961.59,32096.79,650,1.2,0.369,48,3,Mortgage,Medical,Married,Bachelor,1,0,0
47,38004.24,12257.85,630,8.8,0.01,36,5,Own,Home Improvement,Married,Master,0,0,0
32,62484.88,10335.06,536,11.8,0.114,60,3,Rent,Business,Single,Bachelor,1,0,1
25,32062.67,10479.7,645,2.5,0.425,48,3,Rent,Debt Consolidation,Married,Master,0,0,0
32,57115.61,24363.98,413,1.9,0.487,48,4,Own,Auto,Married,Bachelor,0,0,1
37,34008.74,17251.02,635,15.2,0.15,36,1,Mortgage,Medical,Married,Master,1,0,0
32,31293.64,16381.35,655,4.9,0.232,60,8,Rent,Medical,Single,High School,1,0,0
21,35641.15,23310.61,671,2.4,0.317,48,8,Rent,Business,Single,Bachelor,1,0,0
50,40631.39,3178.81,509,7.8,0.155,48,5,Mortgage,Medical,Divorced,High School,0,0,0
55,47838.45,16598.18,670,1.8,0.379,12,4,Own,Auto,Divorced,High School,0,0,0
47,55145.36,15568.4,556,1.0,0.387,48,6,Own,Home Improvement,Single,High School,1,1,0
26,15000.0,42966.05,576,3.9,0.543,36,1,Rent,Home Improvement,Married,Bachelor,0,1,0
37,32734.17,4582.45,714,4.2,0.257,48,4,Rent,Debt Consolidation,Single,Master,0,1,0
39,40304.36,39736.71,831,8.7,0.435,36,1,Own,Education,Married,High School,0,1,0
47,104040.03,14083.88,654,3.1,0.255,24,4,Own,Auto,Single,High School,0,0,0
48,28566.75,18812.8,576,8.4,0.286,36,2,Mortgage,Medical,Married,Master,0,1,0
31,53177.91,43180.45,666,1.9,0.219,36,2,Rent,Medical,Married,High School,1,1,0
40,103519.49,19782.1,734,4.3,0.324,48,4,Rent,Auto,Single,Bachelor,0,0,0
45,25425.7,17681.21,705,1.2,0.322,36,2,Rent,Education,Married,High School,1,0,0
57,59694.05,15829.08,850,2.4,0.127,36,7,Rent,Home Improvement,Divorced,Bachelor,1,0,0
48,32822.32,9523.95,585,,0.154,48,4,Rent,Medical,Single,High School,1,1,0
49,38089.09,13095.94,672,1.2,0.029,48,4,Mortgage,Medical,Married,Master,0,0,0
41,32808.55,8096.13,789,8.3,0.272,60,5,Own,Auto,Single,High School,0,0,0
56,33998.49,12949.38,783,1.7,0.41,36,1,Own,Debt Consolidation,Single,Bachelor,0,0,1
44,191177.21,2604.12,474,0.2,0.063,48,2,Own,Auto,Married,Bachelor,0,0,0
29,74774.18,18039.66,649,0.6,0.235,24,4,Rent,Medical,Divorced,Master,1,0,0
56,85039.31,12268.42,783,,0.48,48,8,Rent,Auto,Single,Bachelor,0,0,0
48,62692.48,10558.19,850,1.5,0.211,48,7,Own,Auto,Divorced,High School,0,0,0
34,21957.67,15581.36,713,5.3,0.039,48,5,Mortgage,Debt Consolidation,Single,Bachelor,1,1,1
34,59723.39,4897.62,616,6.0,0.252,24,4,Mortgage,Home Improvement,Divorced,Master,0,1,0
43,83823.18,51559.36,559,2.1,0.182,60,0,Rent,Auto,Single,Bachelor,1,1,0
45,31993.89,12432.42,849,3.2,0.115,60,6,Mortgage,Auto,Single,Bachelor,1,0,0
42,79432.54,12063.13,715,2.6,0.323,36,3,Mortgage,Education,Divorced,High School,0,0,0
43,69714.81,6796.91,573,14.7,0.133,36,7,Rent,Education,Single,Bachelor,0,0,0
60,123750.17,13585.56,631,1.9,0.46,60,3,Rent,Debt Consolidation,Single,High School,0,0,0
52,39779.56,35272.96,677,1.0,0.244,36,2,Own,Education,Divorced,High School,1,0,0
42,28316.35,27588.14,698,2.3,0.36,36,3,Own,Medical,Divorced,Bachelor,1,0,0
51,40912.3,24296.96,569,5.5,0.319,48,2,Mortgage,Business,Married,Master,0,1,0
27,100487.19,19584.22,594,6.0,0.049,48,3,Rent,Business,Divorced,Bachelor,0,0,0
44,19649.3,10394.38,501,,0.135,36,5,Own,Education,Single,PhD,0,2,1
61,17427.63,4841.04,743,10.7,0.193,36,5,Mortgage,Medical,Married,High School,0,0,0
37,51261.62,11605.95,619,1.7,0.153,36,7,Rent,Education,Married,High School,0,0,0
29,39289.22,11326.38,691,3.0,0.28,60,5,Own,Medical,Divorced,Master,0,0,0
32,49210.58,27837.97,778,6.9,0.214,60,5,Own,Medical,Divorced,Bachelor,0,0,0
26,78641.58,16590.3,669,12.4,0.156,48,4,Rent,Home Improvement,Single,Bachelor,0,0,0
30,37187.03,41300.01,639,2.1,0.31,36,2,Rent,Education,Single,Master,0,0,0
35,19215.97,30891.67,667,2.9,0.154,48,9,Rent,Home Improvement,Married,PhD,0,2,1
23,136249.19,9705.55,655,11.5,0.408,36,6,Own,Debt Consolidation,Divorced,High School,0,0,0
40,29773.85,3802.48,762,2.2,0.466,48,5,Rent,Medical,Single,Bachelor,0,1,0
50,28867.78,35238.79,677,3.3,0.205,36,4,Mortgage,Auto,Single,Master,0,0,0
29,85123.63,34598.64,601,11.7,0.292,36,7,Own,Medical,Single,High School,0,2,0
58,40447.31,5134.06,744,8.1,0.306,36,4,Mortgage,Education,Married,Bachelor,0,0,1
46,47491.45,38425.17,760,1.4,0.259,48,5,Rent,Medical,Single,Bachelor,0,1,0
52,62404.65,17456.76,529,2.0,0.269,60,3,Rent,Auto,Single,Bachelor,0,0,0
32,84270.87,14950.2,787,2.2,0.106,24,3,Mortgage,Debt Consolidation,Married,Master,0,0,1
50,41492.57,41371.53,682,12.2,0.067,36,3,Rent,Medical,Married,Bachelor,0,0,0
26,104817.5,34244.44,675,34.2,0.779,36,3,Mortgage,Auto,Married,Master,0,1,0
50,16849.9,21076.87,740,7.4,0.251,36,4,Own,Business,Married,Bachelor,0,0,0
42,71674.74,18606.23,598,3.3,0.214,60,3,Mortgage,Business,Married,PhD,0,0,0
46,32216.57,20567.68,735,0.1,0.229,36,7,Mortgage,Auto,Single,Bachelor,0,1,0
25,97356.59,10096.66,616,6.0,0.264,48,2,Rent,Medical,Single,Bachelor,1,0,0
29,52628.98,12854.24,517,2.5,0.092,48,6,Own,Home Improvement,Married,High School,0,1,0
47,35015.54,7103.75,560,5.0,0.232,24,3,Own,Home Improvement,Married,High School,0,0,1
28,68283.3,10581.6,701,4.7,0.141,48,7,Mortgage,Medical,Single,Master,1,0,0
